categoria,subcategoria,nombre,precio,precio_normal,precio_oferta,precio_referencia,promocion,url,imagen_url
Despensa,Azucar,Helado savory vainilla 0% azúcar 1 l,5890,5890,,$5.890 / L,,https://www.unimarc.cl/product/helado-0-azucar-savory-1lt-vainilla,https://unimarc.vtexassets.com/arquivos/ids/239100/000000000668342002-UN-01.jpg?v=638501087960600000
Despensa,Azucar,Bebida coca cola light 1.5 l,2190,2190,,$1.460 / L,,https://www.unimarc.cl/product/beb-coca-cola-light-1-5-l-no-retor,https://unimarc.vtexassets.com/arquivos/ids/230111/000000000000031352-UN-01.jpg?v=638024792551170000
Despensa,Azucar,Helado savory chocolate 0% azúcar 1 l,5890,5890,,$5.890 / L,,https://www.unimarc.cl/product/helado-0-azucar-savory-1lt-chocolate,https://unimarc.vtexassets.com/arquivos/ids/239099/000000000668342001-UN-01.jpg?v=638501087610700000
Despensa,Azucar,Galleta ecovida emparedado de frutilla sin azúcar 150 g,1990,1990,,$13.267 / kg,,https://www.unimarc.cl/product/galletas-ecovida-emparedado-frutilla-150-g,https://unimarc.vtexassets.com/arquivos/ids/192905/000000000000148145-UN-01.jpg?v=637212759709530000
Despensa,Azucar,Pack galletas de agua selz light bajo en sodio 3 un de 200 g,2590,2590,,$4.317 / kg,,https://www.unimarc.cl/product/galleta-selz-agua-light-trip-600-gr,https://unimarc.vtexassets.com/arquivos/ids/179847/000000000000191249-UN.jpg?v=636757987384700000
Despensa,Azucar,Galleta ecovida avena shock sin azúcar 140 g,2390,2390,,$17.071 / kg,,https://www.unimarc.cl/product/galletas-ecovida-avena-chocolate-140-g,https://unimarc.vtexassets.com/arquivos/ids/246132/000000000000669228-UN-01.jpg?v=638712435516270000
Despensa,Azucar,Helado savory sin azúcar frambuesa a la crema 1 l,5890,5890,,$5.890 / L,,https://www.unimarc.cl/product/helado-0-azucar-savory-1lt-frambuesa,https://unimarc.vtexassets.com/arquivos/ids/244782/000000000668342003-UN-01.jpg?v=638652158864730000
Despensa,Azucar,Galleta de zanahoria sin azucar ecovida 100g,1590,1590,,$15.900 / kg,,https://www.unimarc.cl/product/galleta-de-zanahoria-s-az-ecovida-100gr,https://unimarc.vtexassets.com/arquivos/ids/237570/000000000000667774-UN-01.jpg?v=638430176425200000
Despensa,Azucar,Choco tablet gullón sin azúcar añadida 150 g,4890,4890,,$32.600 / kg,,https://www.unimarc.cl/product/choco-tablet-s-az-anadida-gullon-150-gr,https://unimarc.vtexassets.com/arquivos/ids/220548/000000000000652102-UN-01.jpg?v=637686957424030000
Despensa,Azucar,Galleta ecovida con chips de chocolate sin azúcar 100 g,1650,1650,,$16.500 / kg,,https://www.unimarc.cl/product/galleta-chips-de-chocolate-ecovida-100gr,https://unimarc.vtexassets.com/arquivos/ids/237567/000000000000667771-UN-01.jpg?v=638430176417430000
Despensa,Azucar,Galleta de quinoa sin azucar ecovida 100g,1290,1290,,$12.900 / kg,,https://www.unimarc.cl/product/galleta-de-quinoa-s-azucar-ecovida-100gr,https://unimarc.vtexassets.com/arquivos/ids/237566/000000000000667770-UN-01.jpg?v=638430176414470000
Despensa,Azucar,Galleta chocolate frutilla sin azúcar ecovida 225 gr.,2150,2150,,$9.556 / kg,,https://www.unimarc.cl/product/gall-choc-frutil-s-azuc-ecovida-225-gr,https://unimarc.vtexassets.com/arquivos/ids/194330/000000000000632173-UN-01.jpg?v=637236908233530000
Despensa,Azucar,Galletas ecokids mini chocholate sin azúcar 30 g,730,730,,$24.333 / kg,,https://www.unimarc.cl/product/galletas-ecokids-ecovida-30-g-chocolate,https://unimarc.vtexassets.com/arquivos/ids/246241/000000000673246001-UN-01.jpg?v=638717646153270000
Despensa,Azucar,Bebida pepsi zero no retornable 1.5 l,1990,1990,,$1.327 / L,,https://www.unimarc.cl/product/pepsi-zero-pet-1-5-lt,https://unimarc.vtexassets.com/arquivos/ids/256555/000000000000616134-UN-01.jpg?v=639083432378670000
Despensa,Azucar,Galleta izkol chuño sin azúcar 125 g,1650,1650,,$13.200 / kg,,https://www.unimarc.cl/product/galleta-chuno-s-azucar-izkol-125gr,https://unimarc.vtexassets.com/arquivos/ids/257596/000000000000151048-UN-01.jpg?v=639118703502970000
Despensa,Azucar,Galleta ecovida emparedado de maní sin azúcar 150 g,1990,1990,,$13.267 / kg,,https://www.unimarc.cl/product/galletas-ecovida-emparedado-mani-150-g,https://unimarc.vtexassets.com/arquivos/ids/179748/000000000000035660-UN.jpg?v=636755415770970000
Despensa,Azucar,Galleta gullón diet nature sin azúcar twins cacao con crema 147 g,3390,3390,,$23.061 / kg,,https://www.unimarc.cl/product/galleta-diet-nat-s-az-twins-gullon-147gr,https://unimarc.vtexassets.com/arquivos/ids/213223/000000000000646139-UN-01.jpg?v=637533352461000000
Despensa,Azucar,Galletas ecokids mini caramelo toffee sin azúcar 30 g,730,730,,$24.333 / kg,,https://www.unimarc.cl/product/galletas-ecokids-ecovida-30-gr-caramelo,https://unimarc.vtexassets.com/arquivos/ids/246242/000000000673246002-UN-01.jpg?v=638717646155970000
Despensa,Azucar,Galletas ecovida integral sin azúcar 120 g,1290,1290,,$10.750 / kg,,https://www.unimarc.cl/product/galleta-dietetica-ecovida-120-grs,https://unimarc.vtexassets.com/arquivos/ids/179750/000000000000035643-UN.jpg?v=636755417558970000
Despensa,Azucar,Bebida pepsi zero desechable 1.25 l,1850,1850,,$1.480 / L,,https://www.unimarc.cl/product/pepsi-zero-pet-1-25-lt,https://unimarc.vtexassets.com/arquivos/ids/251692/000000000000687495-UN-01.jpg?v=638945041557400000
Despensa,Azucar,Bebida coca cola original 1 l,1490,2000,1490,$1.000 / l,Oferta,https://www.unimarc.cl/product/coca-cola-desechable-1-lt-2,https://unimarc.vtexassets.com/arquivos/ids/204615/000000000000144915-UN-01.jpg?v=638445516231370000
Despensa,Azucar,Bebida coca cola original desechable 3 l,2790,3290,2790,$930 / l,Oferta,https://www.unimarc.cl/product/beb-coca-cola-3-l-no-retor,https://unimarc.vtexassets.com/arquivos/ids/234057/000000000000123813-UN-01.jpg?v=638223576292330000
Despensa,Azucar,Chocolate sahne nuss con almendras 250 g,6890,10400,6890,$20.800 / kg,Oferta,https://www.unimarc.cl/product/chocolate-sahne-nuss-c-almendras-250-g,https://unimarc.vtexassets.com/arquivos/ids/218245/000000000000024157-UN-01.jpg?v=637631029068070000
Despensa,Azucar,Galleta oreo clásica vainilla 108 g,890,1370,890,$6.343 / kg,Oferta,https://www.unimarc.cl/product/galletas-oreo-clasica-vainilla-126-g,https://unimarc.vtexassets.com/arquivos/ids/242822/000000000000642688-UN-01.jpg?v=638561565283400000
Despensa,Azucar,Pack bebida coca cola original lata 6 un de 350 ml,4290,5990,4290,$2.043 / l,Oferta,https://www.unimarc.cl/product/bebida-coca-cola-lata-6-u-x-350-ml,https://unimarc.vtexassets.com/arquivos/ids/248641/000000000000022938-DIS-01.jpg?v=639015045371500000
Despensa,Azucar,Galletas mini costa chips chocolate 35 g,350,1300,350,$7.429 / kg,Oferta,https://www.unimarc.cl/product/galletas-mini-costa-chips-chocolate-35-g,https://unimarc.vtexassets.com/arquivos/ids/195245/000000000000760476-UN-01.jpg?v=637257550362070000
Despensa,Azucar,Leche condensada nestlé azucarada lata 397 g,2090,2090,,$5.264 / kg,,https://www.unimarc.cl/product/leche-condensada-nestle-tr-397-gr,https://unimarc.vtexassets.com/arquivos/ids/250465/000000000000007387-UN-01.jpg?v=638900892660000000
Despensa,Azucar,Galleta kuky chips clásica 120 g,1290,2040,1290,$8.500 / kg,Oferta,https://www.unimarc.cl/product/galleta-kuky-mckay-120-gr-clasica,https://unimarc.vtexassets.com/arquivos/ids/216138/000000000400261002-UN-01.jpg?v=637587622968770000
Despensa,Azucar,Galletas costa donuts chocolate leche 100 g,1000,1350,1000,$10.000 / kg,Oferta,https://www.unimarc.cl/product/galletas-donuts-chocolate-de-leche-costa-105-g,https://unimarc.vtexassets.com/arquivos/ids/210982/000000000000503538-UN-01.jpg?v=637522011723130000
Despensa,Azucar,Postre chandelle nestlé crema chocolate 120 g,800,2300,800,$4.792 / kg,Oferta,https://www.unimarc.cl/product/postre-crema-chandelle-120gr-chocolate,https://unimarc.vtexassets.com/arquivos/ids/249228/000000000679856001-UN-01.jpg?v=638850743483270000
Despensa,Azucar,Pack néctar livean manzana 0% azúcar 6 un de 200 ml,2650,3000,2650,$1.250 / l,Oferta,https://www.unimarc.cl/product/nectar-livean-manzana-0-azucar-6-u-x-200-ml,https://unimarc.vtexassets.com/arquivos/ids/234469/000000000402622003-DIS-01.jpg?v=638247710691970000
Despensa,Azucar,Galleta mini palmerita costa 35 g,350,1300,350,$7.429 / kg,Oferta,https://www.unimarc.cl/product/galleta-mini-costa-35-gr-palmerita,https://unimarc.vtexassets.com/arquivos/ids/233791/000000000663002002-UN-01.jpg?v=638215999315970000
Despensa,Azucar,Yoghurt colun protein plus sin azúcar frutilla 150 g,770,2100,770,$4.667 / kg,Oferta,https://www.unimarc.cl/product/yog-protein-plus-s-a-colun-150-frutilla,https://unimarc.vtexassets.com/arquivos/ids/245353/000000000672331001-UN-01.jpg?v=638670373216770000
Despensa,Azucar,Chocolate sahne nuss pasas al ron 250 g,6890,10400,6890,$20.800 / kg,Oferta,https://www.unimarc.cl/product/chocolate-sahne-nuss-pasas-al-ron-250-gr,https://unimarc.vtexassets.com/arquivos/ids/218243/000000000000024159-UN-01.jpg?v=637631027741930000
Despensa,Azucar,Manjar nestlé bolsa 500 g,2290,2850,2290,$4.580 / kg,Oferta,https://www.unimarc.cl/product/manjar-nestle-500-grs,https://unimarc.vtexassets.com/arquivos/ids/247276/000000000000054189-UN-01.jpg.jpg?v=638768012029170000
Despensa,Azucar,Bebida pepsi no retornable 3 l,2390,3190,2390,$797 / l,Oferta,https://www.unimarc.cl/product/pepsi-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/256560/000000000000142038-UN-01.jpg?v=639083442951200000
Despensa,Azucar,Chocolate sahne nuss bitter 250 g,6890,10400,6890,$20.800 / kg,Oferta,https://www.unimarc.cl/product/chocolate-sahne-nus-bitter-nestle-250-gr,https://unimarc.vtexassets.com/arquivos/ids/218203/000000000000783132-UN-01.jpg?v=637630886163770000
Despensa,Azucar,Chocolate de leche bon o bon 210 g,2890,3190,2890,$13.762 / kg,Oferta,https://www.unimarc.cl/product/chocolate-leche-ventana-bon-o-bon-210gr,https://unimarc.vtexassets.com/arquivos/ids/254121/000000000000667448-UN-01.jpg?v=639014106425330000
Despensa,Azucar,Pack néctar livean piña 0% azúcar 6 un de 200 ml,2650,3000,2650,$1.250 / l,Oferta,https://www.unimarc.cl/product/nectar-pina-livean-200-cc-6-un,https://unimarc.vtexassets.com/arquivos/ids/234463/000000000000646726-DIS-01.jpg?v=638247704695730000
Despensa,Azucar,Chocolate rolls costa nuts 100 g,1490,1650,1490,$14.900 / kg,Oferta,https://www.unimarc.cl/product/chocolate-rolls-costa-100gr-nuts,https://unimarc.vtexassets.com/arquivos/ids/230273/000000000657291003-UN-01.jpg?v=638034267935300000
Despensa,Azucar,Leche condensada nuestra cocina lata 397 g,1790,3000,1790,$3.778 / kg,Oferta,https://www.unimarc.cl/product/leche-condensada-nuestra-cocina-397-gr,https://unimarc.vtexassets.com/arquivos/ids/246166/000000000000671719-UN-01.jpg?v=638714220324970000
Despensa,Azucar,Galleta trencito cubierta de chocolate 130g,2090,3035,2090,$11.677 / kg,Oferta,https://www.unimarc.cl/product/galleta-cubierta-c-choc-trencito-130-gr,https://unimarc.vtexassets.com/arquivos/ids/235809/000000000000665927-UN-01.jpg?v=638321948739100000
Despensa,Azucar,Chocolate roll costa crocante 100 g,1490,1650,1490,$14.900 / kg,Oferta,https://www.unimarc.cl/product/chocolate-rolls-costa-100gr-crocante,https://unimarc.vtexassets.com/arquivos/ids/230269/000000000657291001-UN-01.jpg?v=638034264321800000
Despensa,Azucar,Galletas triton mckay vainilla 116 g,850,1690,850,$4.853 / kg,Oferta,https://www.unimarc.cl/product/galleta-triton-mckay-116gr-vainilla,https://unimarc.vtexassets.com/arquivos/ids/249470/000000000675237001-UN-01.jpg?v=638851780353000000
Despensa,Azucar,Bebida kem piña no retornable 3 l,2490,3190,2490,$830 / l,Oferta,https://www.unimarc.cl/product/kem-pina-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/226010/000000000000141356-UN-01.jpg?v=637861504950030000
Despensa,Azucar,Galletas de arroz mizos chocolate naranja 25 g,590,3000,590,$20.000 / kg,Oferta,https://www.unimarc.cl/product/galleta-arroz-mizos-2-chocolate-naranja,https://unimarc.vtexassets.com/arquivos/ids/218813/000000000630621001-UN-01.jpg?v=637647220330000000
Despensa,Azucar,Galleta costa mini mantequilla 35 gr,350,1300,350,$7.429 / kg,Oferta,https://www.unimarc.cl/product/galleta-mini-mantequilla-costa-35-gr,https://unimarc.vtexassets.com/arquivos/ids/232376/000000000000663001-UN-01.jpg?v=638155451364230000
Despensa,Azucar,Pack néctar livean durazno 0% azúcar 6 un de 200 ml,2650,3000,2650,$1.250 / l,Oferta,https://www.unimarc.cl/product/nectar-livean-durazno-0-azucar-6-u-x-200-ml,https://unimarc.vtexassets.com/arquivos/ids/234471/000000000402622002-DIS-01.jpg?v=638247713280730000
Despensa,Azucar,Postre manjarate soprole original 80 g,770,2800,770,$8.750 / kg,Oferta,https://www.unimarc.cl/product/manjarate-tradicional-soprole-80-g-2,https://unimarc.vtexassets.com/arquivos/ids/237612/000000000400456003-UN-01.jpg?v=638433487924000000
Despensa,Azucar,Galleta din don costa 115 g,730,1750,730,$5.070 / kg,Oferta,https://www.unimarc.cl/product/galleta-din-don-costa-115-gr,https://unimarc.vtexassets.com/arquivos/ids/211030/000000000000605708-UN-01.jpg?v=637522129722970000
Despensa,Azucar,Bebida limón soda no retornable 3 l,2490,3190,2490,$830 / l,Oferta,https://www.unimarc.cl/product/limon-soda-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/229470/000000000000144641-UN-01.jpg?v=637998046116130000
Despensa,Azucar,Cobertura caravella chocolate alfajor doypack 770 g,6990,6990,,$9.078 / kg,,https://www.unimarc.cl/product/cobertura-choc-caravella-77-semi-amargo,https://unimarc.vtexassets.com/arquivos/ids/244783/000000000669584001-UN-01.jpg?v=638652158867870000
Despensa,Azucar,Ketchup hellmann's doypack 900 g,3000,3750,3000,$3.333 / kg,Oferta,https://www.unimarc.cl/product/ketchup-hellmanns-dp-900-gr,https://unimarc.vtexassets.com/arquivos/ids/244987/000000000000662155-UN-01.jpg?v=638654574503000000
Despensa,Azucar,Galletas mini costa dulcecita 35 g,350,1300,350,$7.429 / kg,Oferta,https://www.unimarc.cl/product/galleta-mini-costa-35-gr-dulcecita,https://unimarc.vtexassets.com/arquivos/ids/233769/000000000663002001-UN-01.jpg?v=638213230521230000
Despensa,Azucar,Galleta mini vino costa 35 g,350,1300,350,$7.429 / kg,Oferta,https://www.unimarc.cl/product/galleta-mini-vino-costa-35-gr,https://unimarc.vtexassets.com/arquivos/ids/230144/000000000000661863-UN-01.jpg?v=638025581148730000
Despensa,Azucar,Pack néctar livean naranja 0% azúcar 6 un de 200 ml,2650,3000,2650,$1.250 / l,Oferta,https://www.unimarc.cl/product/nectar-livean-naranja-0-azucar-6-u-x-200-ml,https://unimarc.vtexassets.com/arquivos/ids/234465/000000000402622001-DIS-01.jpg?v=638247705939700000
Despensa,Azucar,Galletas costa nik oblea chirimoya alegre 71 g,580,2200,580,$6.197 / kg,Oferta,https://www.unimarc.cl/product/galleta-nik-chirimoya-alegre-costa-71-gr,https://unimarc.vtexassets.com/arquivos/ids/246174/000000000000673211-UN-01.jpg?v=638714220347870000
Despensa,Azucar,Galletas trencito leche y chocolate 78 g,1500,1890,1500,$19.231 / kg,Oferta,https://www.unimarc.cl/product/chocolate-leche-y-galleta-trencito-78-gr,https://unimarc.vtexassets.com/arquivos/ids/248733/000000000000675412-UN-01.jpg?v=638828284860500000
Despensa,Azucar,Manjar colun bolsa 1 kg,3890,4650,3890,$3.890 / kg,Oferta,https://www.unimarc.cl/product/manjar-bolsa-colun-1-kg,https://unimarc.vtexassets.com/arquivos/ids/234159/000000000000052531-UN-01.jpg?v=638228784145900000
Despensa,Azucar,Galletas trencito chocomilk 120 g,2090,2935,2090,$12.233 / kg,Oferta,https://www.unimarc.cl/product/galleta-chocolate-milk-trencito-120-gr,https://unimarc.vtexassets.com/arquivos/ids/247715/000000000000668351-UN-01.jpg.jpg?v=638792170986930000
Despensa,Azucar,Postre chandelle nestlé crema manjar 120 g,800,2300,800,$4.792 / kg,Oferta,https://www.unimarc.cl/product/postre-crema-chandelle-120gr-manjar,https://unimarc.vtexassets.com/arquivos/ids/249229/000000000679856002-UN-01.jpg?v=638850743672000000
Despensa,Azucar,Galletas mckay vino 155 g,990,2220,990,$4.774 / kg,Oferta,https://www.unimarc.cl/product/galleta-vino-mckay-155-gr,https://unimarc.vtexassets.com/arquivos/ids/216077/000000000000321018-UN-01.jpg?v=637587594708370000
Despensa,Azucar,Chocolate rolls costa crispy 100 g,1490,1650,1490,$14.900 / kg,Oferta,https://www.unimarc.cl/product/chocolate-rolls-costa-100gr-crispy,https://unimarc.vtexassets.com/arquivos/ids/230271/000000000657291002-UN-01.jpg?v=638034266630830000
Despensa,Azucar,Galleta chocolate brownie trencito 120 g,2090,3035,2090,$12.650 / kg,Oferta,https://www.unimarc.cl/product/galleta-chocolate-brownie-trencito-120gr,https://unimarc.vtexassets.com/arquivos/ids/248326/000000000000675411-UN-01.jpg?v=638872400230770000
Despensa,Azucar,Galleta oreo cookies and cream 108 g,890,1370,890,$6.343 / kg,Oferta,https://www.unimarc.cl/product/galletas-oreo-cookies-and-cream-126-g,https://unimarc.vtexassets.com/arquivos/ids/230776/000000000000642687-UN-01.jpg?v=638561278022570000
Despensa,Azucar,Yoghurt batido colun light sin azúcar frutilla 120 g,370,1890,370,$2.625 / kg,Oferta,https://www.unimarc.cl/product/yog-light-sin-azuc-colun-120g-frutilla,https://unimarc.vtexassets.com/arquivos/ids/235030/000000000665559001-UN-01.jpg?v=638265193689300000
Despensa,Azucar,Bebida kem piña desechable 1.25 l,1850,2000,1850,$800 / l,Oferta,https://www.unimarc.cl/product/kem-pet-1-25-lt,https://unimarc.vtexassets.com/arquivos/ids/251694/000000000000687496-UN-01.jpg?v=638945044774970000
Despensa,Azucar,Galletas mini costa limón 35 g,350,1300,350,$7.429 / kg,Oferta,https://www.unimarc.cl/product/galletas-mini-costa-limon-35-g,https://unimarc.vtexassets.com/arquivos/ids/195246/000000000000604342-UN-01.jpg?v=637257553886970000
Despensa,Azucar,Galletas costa donuts orange bitter 100 g,1000,1350,1000,$10.000 / kg,Oferta,https://www.unimarc.cl/product/galletas-donuts-nrja-chocolate-bitter-costa-105g,https://unimarc.vtexassets.com/arquivos/ids/211300/000000000000503540-UN-01.jpg?v=637526470021170000
Despensa,Azucar,Cereal choco pillows cola cao 350 g,3290,3990,3290,$9.400 / kg,Oferta,https://www.unimarc.cl/product/cereal-choco-pillows-colacao-350-gr,https://unimarc.vtexassets.com/arquivos/ids/231772/000000000000662968-UN-01.jpg?v=638084530019630000
Despensa,Azucar,Mermelada watt's mora bolsa 225 g,1250,2000,1250,$4.444 / kg,Oferta,https://www.unimarc.cl/product/mermelada-watts-mora-250-gr,https://unimarc.vtexassets.com/arquivos/ids/227447/000000000000047391-UN-01.jpg?v=638434532372400000
Despensa,Azucar,Galletas costa donuts chocolate blanco 100 g,1000,1350,1000,$10.000 / kg,Oferta,https://www.unimarc.cl/product/galletas-donuts-chocolate-blanco-costa-105-g,https://unimarc.vtexassets.com/arquivos/ids/211299/000000000000503539-UN-01.jpg?v=637526469295600000
Despensa,Azucar,Bebida fanta naranja desechable 1.25 l,1890,2000,1890,$800 / l,Oferta,https://www.unimarc.cl/product/fanta-naranja-desechable-1-25-lt,https://unimarc.vtexassets.com/arquivos/ids/255287/000000000000697796-UN-01.jpg?v=639041678799570000
Despensa,Azucar,Torta tres leches amada masa 15 personas,10490,10490,,$10.490 / Un,,https://www.unimarc.cl/product/torta-tres-leches-amada-masa-15-pp,https://unimarc.vtexassets.com/arquivos/ids/205855/000000000000648924-UN-01.jpg?v=638520942420330000
Despensa,Azucar,Galleta chocolate doble trencito 120g,2090,3035,2090,$12.650 / kg,Oferta,https://www.unimarc.cl/product/galleta-chocolate-doble-trencito-120-gr,https://unimarc.vtexassets.com/arquivos/ids/239649/000000000000668352-UN-01.jpg?v=638514060932700000
Despensa,Azucar,Cereal costa mono balls 400 g,2850,3550,2850,$7.125 / kg,Oferta,https://www.unimarc.cl/product/gran-cereal-monoballs-costa-400-gr,https://unimarc.vtexassets.com/arquivos/ids/209907/000000000000186377-UN-01.jpg?v=637491624930000000
Despensa,Azucar,Bebida coca cola original botella 591 ml,1290,1990,1290,$1.684 / l,Oferta,https://www.unimarc.cl/product/bebida-coca-cola-591-cc-no-retornable,https://unimarc.vtexassets.com/arquivos/ids/255717/000000000000610484-UN-01.jpg?v=639046277573800000
Despensa,Azucar,Yoghurt colun protein plus sin azúcar natural 150 g,770,2100,770,$4.667 / kg,Oferta,https://www.unimarc.cl/product/yog-protein-plus-s-a-colun-150g-natural,https://unimarc.vtexassets.com/arquivos/ids/245355/000000000672331003-UN-01.jpg?v=638670374577970000
Despensa,Azucar,Bebida pap no retornable 3 l,2490,3190,2490,$830 / l,Oferta,https://www.unimarc.cl/product/pap-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/226020/000000000000141358-UN-01.jpg?v=637861548028630000
Despensa,Azucar,Chocolate milka con leche 80 g,1990,3190,1990,$19.938 / kg,Oferta,https://www.unimarc.cl/product/chocolate-c-leche-alpine-milka-80-gr,https://unimarc.vtexassets.com/arquivos/ids/238755/000000000000665566-UN-01.jpg?v=638494158703930000
Despensa,Azucar,Bebida bilz no retornable 3 l,2490,3190,2490,$830 / l,Oferta,https://www.unimarc.cl/product/bilz-desechable-3-lt,https://unimarc.vtexassets.com/arquivos/ids/226005/000000000000141357-UN-01.jpg?v=637861462815070000
Despensa,Azucar,Yoghurt colun protein plus sin azúcar chirimoya 150 g,770,2100,770,$4.667 / kg,Oferta,https://www.unimarc.cl/product/yog-protein-plus-s-a-colun-15-chirimoya,https://unimarc.vtexassets.com/arquivos/ids/245354/000000000672331002-UN-01.jpg?v=638670373535630000
Despensa,Azucar,Cereal chocapic nestlé original chocolate 640 g,4390,6390,4390,$6.859 / kg,Oferta,https://www.unimarc.cl/product/cereal-orig-chocolate-chocapic-640-gr,https://unimarc.vtexassets.com/arquivos/ids/247053/000000000000674066-UN-01.jpg.jpg?v=638756727445200000
Despensa,Azucar,Bebida bilz desechable 1.25 l,1850,2000,1850,$800 / l,Oferta,https://www.unimarc.cl/product/bilz-pet-1-25-lt,https://unimarc.vtexassets.com/arquivos/ids/251695/000000000000687498-UN-01.jpg?v=638945046342330000
Despensa,Azucar,Saborizante para leche milo activ-go bolsa 1 kg,10990,10990,,$10.990 / kg,,https://www.unimarc.cl/product/chocolate-milo-bolsa-1-kg,https://unimarc.vtexassets.com/arquivos/ids/227045/000000000000172482-UN-01.jpg?v=638900919409630000
Despensa,Azucar,Cereal costa mono balls snack 18 g,340,960,340,$13.333 / kg,Oferta,https://www.unimarc.cl/product/cereal-snack-mono-balls-costa-18gr,https://unimarc.vtexassets.com/arquivos/ids/197650/000000000000976752-UN-01.jpg?v=637282079282700000
Despensa,Azucar,Torta chocolate amada masa 15 personas,10490,10490,,$10.490 / Un,,https://www.unimarc.cl/product/torta-sabor-chocolate-amada-masa-15-pp,https://unimarc.vtexassets.com/arquivos/ids/205854/000000000000648923-UN-01.jpg?v=638520942396670000
Despensa,Azucar,Bebida energética score gorilla lata 473 ml,1000,1450,1000,$2.114 / l,Oferta,https://www.unimarc.cl/product/bebida-energetica-gorilla-score-473-ml,https://unimarc.vtexassets.com/arquivos/ids/249202/000000000000676612-UN-01.jpg?v=638848108112730000
Despensa,Azucar,Postre del sur colun sabor chocolate 110 g,650,1000,650,$4.545 / kg,Oferta,https://www.unimarc.cl/product/post-del-sur-colun-110g-chocolate,https://unimarc.vtexassets.com/arquivos/ids/235331/000000000665903001-UN-01.jpg?v=638445516439330000
Despensa,Azucar,Mermelada watt's durazno con trozos bolsa 225 g,1250,2000,1250,$4.444 / kg,Oferta,https://www.unimarc.cl/product/mermelada-watts-250-gr-durazno,https://unimarc.vtexassets.com/arquivos/ids/227534/000000000400067001-UN-01.jpg?v=638434532452770000
Despensa,Azucar,Torta sacher amada masa 15 personas,12590,12590,,$12.590 / Un,,https://www.unimarc.cl/product/torta-sacher-premium-amada-masa-un,https://unimarc.vtexassets.com/arquivos/ids/224166/000000000000652729-UN-01.jpg?v=638520942936430000
Despensa,Azucar,Galletas costa donuts coco crunch 100 g,1000,1350,1000,$10.526 / kg,Oferta,https://www.unimarc.cl/product/galleta-donuts-coco-crunch-costa-100-gr,https://unimarc.vtexassets.com/arquivos/ids/211298/000000000000503541-UN-01.jpg?v=637526468600370000
Despensa,Azucar,Cereal milo sabor chocolate 700 g,4890,6550,4890,$6.986 / kg,Oferta,https://www.unimarc.cl/product/cereal-milo-nestle-700-gr,https://unimarc.vtexassets.com/arquivos/ids/248982/000000000000649868-UN-01.jpg?v=638836186620000000
Despensa,Azucar,Galleta oreo vainilla 108 g,890,1370,890,$6.343 / kg,Oferta,https://www.unimarc.cl/product/galleta-dorada-oreo-126-gr,https://unimarc.vtexassets.com/arquivos/ids/229949/000000000000739681-UN-01.jpg?v=638561278366330000
Despensa,Azucar,Galletas mckay mantequilla 140 g,990,2220,990,$5.286 / kg,Oferta,https://www.unimarc.cl/product/galleta-mckay-mantequilla-140-grs,https://unimarc.vtexassets.com/arquivos/ids/216057/000000000000024631-UN-01.jpg?v=637587580669500000
Despensa,Azucar,Saborizante para leche milo bolsa 300 g,2790,3690,2790,$9.300 / kg,Oferta,https://www.unimarc.cl/product/milo-de-chocolate-bolsa-300-g,https://unimarc.vtexassets.com/arquivos/ids/227055/000000000000053864-UN-01.jpg?v=637895343101300000
Despensa,Azucar,Chocolate trencito nestlé balls doypack 105 g,1150,1590,1150,$10.952 / kg,Oferta,https://www.unimarc.cl/product/chocolate-trencito-balls-105-gr,https://unimarc.vtexassets.com/arquivos/ids/237568/000000000000667772-UN-01.jpg?v=638430176419870000
Despensa,Azucar,Yoghurt batido colun light sin azúcar chirimoya 120 g,370,1890,370,$2.625 / kg,Oferta,https://www.unimarc.cl/product/yog-light-sin-azuc-colun-120g-chirimoya,https://unimarc.vtexassets.com/arquivos/ids/235032/000000000665559002-UN-01.jpg?v=638265197512530000
Despensa,Azucar,Duraznos wasil en cubitos tetra 500 g,1790,3000,1790,$5.660 / kg,Oferta,https://www.unimarc.cl/product/durazno-en-cubito-wasil-500-gr,https://unimarc.vtexassets.com/arquivos/ids/256445/000000000000765475-UN-01.jpg?v=639081710676770000
Despensa,Azucar,Galleta alteza helado 140 g,1690,2620,1690,$9.357 / kg,Oferta,https://www.unimarc.cl/product/galleta-oblea-alteza-mckay-140-g-helado,https://unimarc.vtexassets.com/arquivos/ids/229557/000000000400218004-UN-01.jpg?v=637999873006000000
Despensa,Azucar,Mermelada watt's frutilla bolsa 225 g,1250,2000,1250,$4.444 / kg,Oferta,https://www.unimarc.cl/product/mermelada-watts-250-gr-frutilla,https://unimarc.vtexassets.com/arquivos/ids/227528/000000000400067006-UN-01.jpg?v=638434532485430000
Despensa,Azucar,Yoghurt batido colun light sin azúcar vainilla 120 g,370,1890,370,$2.625 / kg,Oferta,https://www.unimarc.cl/product/yog-light-sin-azuc-colun-120g-vainilla,https://unimarc.vtexassets.com/arquivos/ids/235031/000000000665559003-UN-01.jpg?v=638265195496100000
