categoria,subcategoria,nombre,marca,tipo,formato,precio,precio_normal,precio_oferta,precio_referencia,promocion,supermercado,url,imagen_url,producto_base
"Lacteos, Huevos y Congelados",Leche,Saborizante De Leche Cola Cao Tradicional,Cola Cao,general,,6150,6150,,,,Líder,https://super.lider.cl/ip/leche/saborizante-de-leche-cola-cao-tradicional/00780263500108?channable=06660b69640030303738303236333530303130380c,https://i5.walmartimages.cl/asr/87372729-9129-4148-80f7-05fa64943ea1.f374bfe31440b59f4580f1bf199362b5.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Saborizante De Leche Chocolate Activgo Bolsa 300 g Nestle,Nestle,general,300 g,3590,3590,,,,Líder,https://super.lider.cl/ip/leche/saborizante-de-leche-chocolate-activgo-bolsa/00761303012104?channable=06660b696400303037363133303330313231303425,https://i5.walmartimages.cl/asr/7b6cd2fe-7317-4bef-8ded-1e4eaf243ff4.681ad06ce921a2739cab6392c4c82a22.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Con Chocolate Protein Up 330 ml Milo,Milo,general,330 mL,1590,1590,,,,Líder,https://super.lider.cl/ip/leche/leche-con-chocolate-protein-up/00761328750639?channable=06660b6964003030373631333238373530363339bd,https://i5.walmartimages.cl/asr/2017be1a-6a85-4d42-8f3a-38d151f8caaf.ab6a94efd713edcec1a143b716255be9.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Proteína Chocolate Con Cacao 1 L Soprole,Soprole,proteína,1 L,2750,2750,,,,Líder,https://super.lider.cl/ip/leche/leche-proteina-chocolate-con-cacao/00780290000142?channable=06660b696400303037383032393030303031343292,https://i5.walmartimages.cl/asr/2ae40db1-dd06-46d6-a9a0-dbfb01ac43d2.c5b3ef76b5ef4d29c8ef3d0cb6815ddd.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada Chocolate Requetepatitas 1 L Soprole,Soprole,semidescremada,1 L,1750,1750,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada-chocolate-requetepatitas/00780290002837?channable=06660b696400303037383032393030303238333718,https://i5.walmartimages.cl/asr/5dcdc111-38a4-4d85-a906-039a0dbfec48.b9a5c33ccf910367ed7ac521232f955d.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada Chocolate Requetepatitas 200 ml Soprole,Soprole,semidescremada,200 mL,590,590,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada-chocolate-requetepatitas/00780290002847?channable=06660b696400303037383032393030303238343799,https://i5.walmartimages.cl/asr/aeaf973d-ca26-48e3-a956-775557588546.0a2c757794e329b58b73ca70dc7a22e6.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Descremada Light Chocolate Caja 1 L Loncoleche,Loncoleche,descremada,1 L,2150,2150,,,,Líder,https://super.lider.cl/ip/leche/leche-descremada-light-chocolate-caja/00780291000216?channable=06660b696400303037383032393130303032313651,https://i5.walmartimages.cl/asr/b6e1d587-6a4e-4efa-948d-fabbac915a77.60a4b63bffb02ffb1daa59583e8c3e9c.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Semidescremada Instantánea Bolsa 760 g Loncoleche,Loncoleche,semidescremada,760 g,6690,6690,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-semidescremada-instantanea-bolsa/00780291000840?channable=06660b69640030303738303239313030303834304e,https://i5.walmartimages.cl/asr/57b13742-ef8d-47d5-92cc-31b7f6734f20.c01c7e104b89a23c68905ecfc4d0cef5.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada Natural Sin Lactosa Caja 200 g Loncoleche,Loncoleche,sin lactosa,200 g,570,570,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada-natural-sin-lactosa-caja/00780291008352?channable=06660b696400303037383032393130303833353290,https://i5.walmartimages.cl/asr/b476a543-de03-440c-a5a7-06b5df000037.d7ea1853f4f18a27221daaadac2b3e12.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Larga Vida Chocolate Caja 200 g Colun,Colun,general,200 g,620,620,,,,Líder,https://super.lider.cl/ip/leche/leche-larga-vida-chocolate-caja/00780292077721?channable=06660b6964003030373830323932303737373231ab,https://i5.walmartimages.cl/asr/6eb4db1b-fc1a-42b5-980e-74dcaea6a884.5891116739a660f55fc920538b85355f.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Bon Moments Mocaccino Caja 1 L Danone,Danone,general,1 L,2750,2750,,,,Líder,https://super.lider.cl/ip/leche/leche-bon-moments-mocaccino-caja/00780295500997?channable=06660b696400303037383032393535303039393760,https://i5.walmartimages.cl/asr/cd5411df-a1d7-4261-9300-be3106a779a9.0b937d0585da0b7d9133bd5594979503.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Entera Instantánea 1350g Nido,Nido,entera,1350g,15690,15690,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-entera-instantanea/00844529026238?channable=06660b69640030303834343532393032363233383b,https://i5.walmartimages.cl/asr/b6dc43b6-23c7-4ddd-b5ca-a57d0a8bc41d.37b0e403f2c6aca0c321a7a144a69601.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Semidescremada Sin Lactosa Bolsa 700 g Nido,Nido,sin lactosa,700 g,10290,10290,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-semidescremada-sin-lactosa-bolsa/00844529069621?channable=06660b696400303038343435323930363936323195,https://i5.walmartimages.cl/asr/2112269d-d802-4caf-a290-f2ed6ae38c66.7cd92b49c447f7c08dfed97808928c6a.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada Vainilla 1 L Loncoleche,Loncoleche,semidescremada,1 L,1490,1490,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada-vainilla/00780291000026?channable=06660b696400303037383032393130303030323651,https://i5.walmartimages.cl/asr/0defe6f1-647c-4721-ad0c-29b6342c4c01.92f0a8e053fd72c87cecea91c827940a.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Descremada Bolsa 800 g Colun,Colun,descremada,800 g,6590,6590,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-descremada-bolsa/00780292000986?channable=06660b696400303037383032393230303039383642,https://i5.walmartimages.cl/asr/6ebc9621-9c6a-4abd-b9fc-771e09e12240.39f9127df05d289807a21009e63854fd.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Saborizante Para Leche Chocolate Bolsa 700 g Cola Cao,Cola Cao,general,700 g,6790,6790,,,,Líder,https://super.lider.cl/ip/leche/saborizante-para-leche-chocolate-bolsa/00780242001024?channable=06660b696400303037383032343230303130323499,https://i5.walmartimages.cl/asr/7ada1af9-7b24-47cd-ac6c-0e2874c39481.7048957c4f9ba8c04b13b81477b68662.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Sabor Chocolate 200 ml Milo,Milo,general,200 mL,660,660,,,,Líder,https://super.lider.cl/ip/leche/leche-sabor-chocolate/00780295000620?channable=06660b69640030303738303239353030303632301c,https://i5.walmartimages.cl/asr/67b19fc6-0dcc-4691-b7a2-9bc67636bb76.ee47d46cda6553119790aa8c969baea3.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Semidescremada Etapa 3+ Bolsa 700 g Nido,Nido,semidescremada,700 g,9590,9590,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-semidescremada-etapa-3-bolsa/00844529073254?channable=06660b6964003030383434353239303733323534a8,https://i5.walmartimages.cl/asr/52e41839-3216-45ea-9334-de3bafa70e7c.27bc56979ff233bcb5707ad697fda0d9.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Proteína Chocolate 200 ml Soprole,Soprole,proteína,200 mL,610,610,,,,Líder,https://super.lider.cl/ip/leche/leche-proteina-chocolate/00780290000152?channable=06660b696400303037383032393030303031353212,https://i5.walmartimages.cl/asr/57c04b07-11ba-4e7c-9519-68ed56136529.7b794aa2193ba953f474733747ee0e34.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada Chocolate 1 L Loncoleche,Loncoleche,semidescremada,1 L,1490,1490,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada-chocolate/00780291000023?channable=06660b69640030303738303239313030303032334e,https://i5.walmartimages.cl/asr/10e0701d-40f8-41bc-863b-b4b0c8ab948b.cc680e8ac2671e388440042923622825.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada Frutilla 1 L Loncoleche,Loncoleche,semidescremada,1 L,1490,1490,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada-frutilla/00780291000024?channable=06660b69640030303738303239313030303032344f,https://i5.walmartimages.cl/asr/edf83b9e-d6f7-4a2e-94b9-e9590b59881d.ca8727cc8c7c02ea64b0a21bb77668b9.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada Plátano 1 L Loncoleche,Loncoleche,semidescremada,1 L,1490,1490,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada-platano/00780291000025?channable=06660b696400303037383032393130303030323550,https://i5.walmartimages.cl/asr/15c805fa-7c51-414e-9bca-8a3e757fe3dd.8a3087dc5c8c2d70a6b230e2dc3c5e06.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Protein Cappuccino 1 L Loncoleche,Loncoleche,general,1 L,2090,2090,,,,Líder,https://super.lider.cl/ip/leche/leche-protein-cappuccino/00780291000709?channable=06660b696400303037383032393130303037303914,https://i5.walmartimages.cl/asr/fd0804a8-fbf5-48ab-96b6-37d7fb12b908.65d1e6dd3faaa698f28db41cd1bdf9e8.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Entera Bolsa 1440 g Colun,Colun,entera,1440 g,11490,11490,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-entera-bolsa/00780292000596?channable=06660b6964003030373830323932303030353936c1,https://i5.walmartimages.cl/asr/45c08abe-1359-4412-b319-3ad2e2e0b946.31b672018554db66860f7656c354c2c5.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Move+ Descremada Sin Lactosa Bolsa 800 g Nestle,Nestle,sin lactosa,800 g,11690,11690,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-move-descremada-sin-lactosa-bolsa/00761303433566?channable=06660b69640030303736313330333433333536368c,https://i5.walmartimages.cl/asr/785f887c-a9cf-4f55-a85f-f3c613baad43.16febb403e2bf602aacd140baa1a60e3.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Proteína Natural 1 L 1 L Soprole,Soprole,proteína,1 L,2750,2750,,,,Líder,https://super.lider.cl/ip/leche/leche-proteina-natural-1-l/00780290000238?channable=06660b696400303037383032393030303032333858,https://i5.walmartimages.cl/asr/1157967f-4f00-4494-95a9-c36362570de5.9dfb016d42561a1d70e06d48e1eee027.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Proteína Nitro Sabor Vainilla 1 L Soprole,Soprole,proteína,1 L,2750,2750,,,,Líder,https://super.lider.cl/ip/leche/leche-proteina-nitro-sabor-vainilla/00780290000379?channable=06660b69640030303738303239303030303337399b,https://i5.walmartimages.cl/asr/c8b995c0-8838-41e5-a216-7e252b9b0956.a63f694170b5ccf08c7eea73736e54e8.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Semidescremada Crecer 4+ Bolsa 800 g Calo,Calo,semidescremada,800 g,7290,7290,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-semidescremada-crecer-4-bolsa/00780291000585?channable=06660b696400303037383032393130303035383594,https://i5.walmartimages.cl/asr/22cf91a2-6cc9-4dac-99fd-7a6e0b991a1a.e96ccccc75c5737d24880668859bbc45.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada Natural Caja 1 L 1 L Colun,Colun,semidescremada,1 L,1290,1290,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada-natural-caja-1-l/00780292000009?channable=06660b69640030303738303239323030303030397f,https://i5.walmartimages.cl/asr/07760d40-4023-4bb1-a437-16f4880addd5.f46ab06ad342d09e43b36b4e38b3f87a.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada Original Sabor Chocolate 200 ml Colun,Colun,semidescremada,200 mL,620,620,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada-original-sabor-chocolate/00780292000718?channable=06660b696400303037383032393230303037313840,https://i5.walmartimages.cl/asr/5a76b031-6cdc-4392-89db-600699b5f995.7c988da46a28de3a521f4e0068219388.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche De Vacas Libres A Pastoreo Entera 1 L Ecoterra,Ecoterra,entera,1 L,3190,3190,,,,Líder,https://super.lider.cl/ip/leche/leche-de-vacas-libres-a-pastoreo-entera/00780464445049?channable=06660b6964003030373830343634343435303439ae,https://i5.walmartimages.cl/asr/f4b41f10-840a-481d-9a43-86038ce93f08.10c4ca0e1233c7a6793b00ba5ab6de47.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Semidescremada Etapa 5+ Bolsa 700 g Nido,Nido,semidescremada,700 g,9590,9590,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-semidescremada-etapa-5-bolsa/00844529073143?channable=06660b6964003030383434353239303733313433e6,https://i5.walmartimages.cl/asr/5e0768f9-0a26-43a7-ba99-242cd1a64c70.de6f0aec9527871374557c9dccfe3a72.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Protein Full Pro 250 ml Loncoleche,Loncoleche,general,250 mL,1390,1390,,,,Líder,https://super.lider.cl/ip/leche/leche-protein-full-pro/00780291000809?channable=06660b696400303037383032393130303038303955,https://i5.walmartimages.cl/asr/4224143c-1df8-454c-ad77-e3842dd4c674.aa092e351e6dfbb506f825bae5433e98.jpeg,
"Lacteos, Huevos y Congelados",Leche,Saborizante Para Leche Chocolate Bolsa Activgo 1 Kg Milo,Milo,general,1 Kg,7890,7890,,,,Líder,https://super.lider.cl/ip/leche/saborizante-para-leche-chocolate-bolsa-activgo/00761303012058?channable=06660b69640030303736313330333031323035386c,https://i5.walmartimages.cl/asr/b2382aac-bf3c-4b12-b678-1176847fe059.390672dcf0deccdae965aa51ae6cea79.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada Sabor Chocolate Caja 1 L Colun,Colun,semidescremada,1 L,1590,1590,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada-sabor-chocolate-caja/00780292000712?channable=06660b69640030303738303239323030303731323a,https://i5.walmartimages.cl/asr/214dae11-966a-4d10-9511-23187bc3a313.6c8256a8a90402e01eae142ba45c1cf9.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Cafe Light Caramel 330 ml Colun,Colun,light,330 mL,950,950,,,,Líder,https://super.lider.cl/ip/leche/leche-cafe-light-caramel/00780292000815?channable=06660b6964003030373830323932303030383135fd,https://i5.walmartimages.cl/asr/47682957-c28d-4376-96dc-ff089e012647.9dafed458b8edc49280d312f79aa2ae4.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Saborizante Para Leche En Polvo Fortificado Sabor Chocolate 180 g Lider,Lider,polvo,180 g,1590,1590,,,,Líder,https://super.lider.cl/ip/leche/saborizante-para-leche-en-polvo-fortificado-sabor-chocolate/00780461452121?channable=06660b696400303037383034363134353231323181,https://i5.walmartimages.cl/asr/622ef350-be10-428d-be7c-283303e9ff19.17ccfc03cf998d6c2f20b83cf38768b6.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Saborizante Para Leche En Polvo Fortificado Sabor Frutilla 400 g Lider,Lider,polvo,400 g,2390,2390,,,,Líder,https://super.lider.cl/ip/leche/saborizante-para-leche-en-polvo-fortificado-sabor-frutilla/00780461452124?channable=06660b696400303037383034363134353231323484,https://i5.walmartimages.cl/asr/0c0afb8d-5aa6-4b20-bf21-22401dbb8e62.2a5c29bffdf6c88631aa781d366e6ada.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Descremada Whey Proteína Chocolate 1 L Surlat,Surlat,descremada,1 L,2450,2450,,,,Líder,https://super.lider.cl/ip/leche/leche-descremada-whey-proteina-chocolate/00780870950513?channable=06660b6964003030373830383730393530353133f5,https://i5.walmartimages.cl/asr/6cd1a35e-cfeb-4f06-b6ef-ae0e0b535715.3e1078bfb2f484a8fbd203d173baf5a4.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Descremada Instantánea Extra Calcio Bolsa 800 g Loncoleche,Loncoleche,descremada,800 g,8990,8990,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-descremada-instantanea-extra-calcio-bolsa/00780291000376?channable=06660b696400303037383032393130303033373694,https://i5.walmartimages.cl/asr/920afa66-cad5-4421-8ef7-ca59eac43993.a9750e49ce2a7274ddbeb6730e274e94.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,"Leche En Polvo Blanca Crecer 1+ Bolsa 1,5 kg Calo",Calo,polvo,1.5 kg,13990,13990,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-blanca-crecer-1-bolsa/00780291000795?channable=06660b696400303037383032393130303037393595,https://i5.walmartimages.cl/asr/496765c8-80c5-46ac-9f6d-07a7ef11d2a1.c52e5146e443efcdd2c27ff391e10872.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Descremada Whey Proteína Caramelo Salado 1 L Surlat,Surlat,descremada,1 L,2450,2450,,,,Líder,https://super.lider.cl/ip/leche/leche-descremada-whey-proteina-caramelo-salado/00780870950514?channable=06660b6964003030373830383730393530353134f6,https://i5.walmartimages.cl/asr/50be6ac5-6324-4db8-878f-774828956829.83800414501eec9170d791dbe229d113.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Semidescremada Etapa 1+ Bolsa. 700g Nido,Nido,semidescremada,700g,8190,8190,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-semidescremada-etapa-1-bolsa/00844529073251?channable=06660b6964003030383434353239303733323531a5,https://i5.walmartimages.cl/asr/5e6ce06e-1671-4f51-a25b-05b45ad724f1.74d982749e24c70e13ee1c809b37336a.jpeg,
"Lacteos, Huevos y Congelados",Leche,Saborizante De Leche En Polvo Fortificado Tradicional Sabor Frutilla 180 g Lider,Lider,polvo,180 g,1590,1590,,,,Líder,https://super.lider.cl/ip/leche/saborizante-de-leche-en-polvo-fortificado-tradicional-sabor-frutilla/00780461452123?channable=06660b696400303037383034363134353231323383,https://i5.walmartimages.cl/asr/2976b676-ef1e-4c28-b5cc-3dcacdd55697.d0662e93d1f7310f0ed4e33a6e2cdda1.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Postre Leche Asada Pote 120 g Nestlé,Nestlé,general,120 g,630,630,,,,Líder,https://super.lider.cl/ip/postres-refrigerados/postre-leche-asada-pote/00761303888376?channable=06660b69640030303736313330333838383337365d,https://i5.walmartimages.cl/asr/b5c4dd00-aead-4466-a060-2e3e22cdbd61.d80a8dcf36b7423ec9a32f8b9037c1c5.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Postre Leche Asada Pote 120 g Soprole,Soprole,general,120 g,640,640,,,,Líder,https://super.lider.cl/ip/postres-refrigerados/postre-leche-asada-pote/00780290020201?channable=06660b69640030303738303239303032303230312f,https://i5.walmartimages.cl/asr/a6b58a25-97dd-4c2b-94e1-d9b598c6883e.7806b84a16696ea7b39c969fe66a9f8e.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Chocolate Toblerone Leche,Sin marca,general,,4390,4390,,,,Líder,https://super.lider.cl/ip/tipos/chocolate-toblerone-leche/00761450001001?channable=06660b696400303037363134353030303130303131,https://i5.walmartimages.cl/asr/7df2f9aa-a470-4657-afc4-c8f9f53a1759.2b830ed35b2f21eaae9cef043ca0ef92.jpeg?odnHeight=2000&odnWidth=2000&odnBg=ffffff,
"Lacteos, Huevos y Congelados",Leche,Arroz Con Leche Sin Lactosa Sabor Canela Pote 130 g Soprole,Soprole,sin lactosa,130 g,830,830,,,,Líder,https://super.lider.cl/ip/postres-refrigerados/arroz-con-leche-sin-lactosa-sabor-canela-pote/00780290000471?channable=06660b6964003030373830323930303030343731d3,https://i5.walmartimages.cl/asr/30b2212b-2ed2-41ed-8391-8eefad34e167.2d38f1819c67686fcb9e6518f591f731.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada 1 L Surlat,Surlat,semidescremada,1 L,1090,1090,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada/00780461747029?channable=06660b6964003030373830343631373437303239f1,https://i5.walmartimages.cl/asr/59b0d45c-20f1-4a73-a100-c4db33951c68.988279e54ab4cca4146c6047d18440f3.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada. 1 L Lider,Lider,semidescremada,1 L,990,990,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada/00780870950045?channable=06660b6964003030373830383730393530303435b7,https://i5.walmartimages.cl/asr/49126f3c-de07-4cee-824d-05988cf79784.8a61f2d338f04364f1d20bd24de0bf12.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Plátano Caja 200 ml Loncoleche,Loncoleche,general,200 mL,570,570,,,,Líder,https://super.lider.cl/ip/leche/leche-platano-caja/00780291000104?channable=06660b69640030303738303239313030303130348e,https://i5.walmartimages.cl/asr/231ef7fc-96eb-4ae0-9176-f3a0a030eab4.3a49c0aea68461cd84df4ea2d4560a26.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Descremada Bolsa 760 g Loncoleche,Loncoleche,descremada,760 g,6950,6950,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-descremada-bolsa/00780291000870?channable=06660b6964003030373830323931303030383730cf,https://i5.walmartimages.cl/asr/2678120a-0142-4b10-9cb1-50cffb7a2c9a.4e091634446653a7f420babafd2eac4b.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche En Polvo Entera Bolsa 900 g Colun,Colun,entera,900 g,7990,7990,,,,Líder,https://super.lider.cl/ip/leche/leche-en-polvo-entera-bolsa/00780292000980?channable=06660b69640030303738303239323030303938303c,https://i5.walmartimages.cl/asr/9cb6b351-9849-4eca-a9bd-9299ee14fc47.4bc41f22111135faa25d8c9f4545ade1.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Chocolate De Leche 340 g Toblerone,Sin marca,general,340 g,12990,12990,,,,Líder,https://super.lider.cl/ip/tipos/chocolate-de-leche/00762220230284?channable=06660b696400303037363232323032333032383490,https://i5.walmartimages.cl/asr/e578fb91-1150-4f66-ac80-79b6f5bef17b.4a81fd9ae72fc0c31c459b32596a73a3.jpeg,
"Lacteos, Huevos y Congelados",Leche,Leche Sin Lactosa Frutilla 200 ml Soprole,Soprole,sin lactosa,200 mL,580,580,,,,Líder,https://super.lider.cl/ip/leche/leche-sin-lactosa-frutilla/00780290000366?channable=06660b696400303037383032393030303033363617,https://i5.walmartimages.cl/asr/5716f9cd-8501-4f9c-888e-7e6dd1244306.c6f04e673204e33496fbdf18d20c7c05.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Semidescremada Con Avena 200 ml Soprole,Soprole,semidescremada,200 mL,590,590,,,,Líder,https://super.lider.cl/ip/leche/leche-semidescremada-con-avena/00780290000397?channable=06660b69640030303738303239303030303339379a,https://i5.walmartimages.cl/asr/d1cd9251-0969-42ee-a139-8730dee400a4.5f190263e2e75db5fc0d45125e93aa02.jpeg?null,
"Lacteos, Huevos y Congelados",Leche,Leche Proteína Capuccino 1 L Soprole,Soprole,proteína,1 L,2750,2750,,,,Líder,https://super.lider.cl/ip/leche/leche-proteina-capuccino/00780290000460?channable=06660b696400303037383032393030303034363052,https://i5.walmartimages.cl/asr/159113b9-a6b7-45bc-b4c6-86afcdb4c436.2f70fdadcbc37ac1b7858c4d95092dbf.jpeg?null,
